sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
2.0,65+,1.0,3.0,5.999999999999999,5.0,6.25,1.0,4.0,5.5,4.0,1.0,5.0,4.6000000000000005,1.75,1.0,1.0,6.625,3.25,8.8,1.0,1.0,2.8,5.5,2.8,10.0,6.3999999999999995,10.0,1.0,2.8,8.2,1.0,6.3999999999999995,10.0,2.125,1.0,5.5,2.2857142857142856,10.0,7.75,1.0,10.0,7.0,10.0,3.0,7.0,1.5999999999999999,6.5,9.0,1.0,1.0,2.285714285714285,1.0,1.0,8.2,1.0,1.0,1.75,1.0,4.0
1.0,25-34,3.0,3.0,7.0,3.0,5.5,1.0,4.0,5.5,4.0,1.972972972972973,8.0,7.0,7.0,1.0,4.0,5.2749999999999995,5.5,5.199999999999999,1.0,1.0,8.2,10.0,8.2,10.0,6.3999999999999995,8.2,1.0,2.8,2.8,5.0,1.0,9.307692307692307,3.25,1.0,4.75,2.2857142857142856,1.0,10.0,5.5,7.0,7.0,5.5,2.6,7.0,6.3999999999999995,8.0,7.0,4.6,1.0,7.428571428571428,10.0,1.0,6.85,2.75,1.0,1.0,2.5,6.25
1.0,45-54,5.0,3.0,5.999999999999999,1.0,4.75,3.2500000000000004,7.0,5.5,1.0,1.4864864864864864,4.0,5.4,4.857142857142857,5.5,1.0,7.075,5.75,7.333333333333334,1.0,1.0,10.0,10.0,9.1,10.0,2.8,10.0,7.0,1.0,2.8,6.333333333333333,1.0,9.307692307692307,2.125,1.0,4.75,2.2857142857142856,5.5,5.5,3.25,7.0,1.0,5.5,1.8,8.5,7.6000000000000005,6.5,7.333333333333334,4.6,1.0,10.0,10.0,7.0,9.1,3.0,1.0,1.0,4.0,4.75
1.0,45-54,5.0,3.0,5.0,1.0,6.25,5.500000000000001,7.0,3.25,1.0,1.4864864864864864,4.0,7.642857142857143,5.0,5.5,7.0,7.5249999999999995,6.0,5.714285714285714,5.0,3.25,8.2,10.0,6.3999999999999995,1.0,6.3999999999999995,10.0,1.0,8.2,8.2,4.0,1.0,5.846153846153846,1.0,1.0,3.25,3.571428571428571,7.75,4.375,5.5,10.0,7.0,10.0,2.2,10.0,10.0,5.0,5.666666666666668,4.2,1.0,7.428571428571428,10.0,2.5,4.6,1.75,1.75,2.5,4.0,3.25
1.0,45-54,1.0,3.0,8.0,3.0,5.5,1.0,4.0,1.0,1.0,4.891891891891892,5.5,5.8,5.999999999999999,1.0,4.0,5.05,2.75,6.1000000000000005,4.0,3.25,8.2,10.0,5.5,10.0,4.6,10.0,4.0,8.2,2.8,3.6666666666666665,1.0,9.307692307692307,2.125,1.0,7.0,2.2857142857142856,7.75,7.75,4.375,4.0,7.0,5.5,1.4,7.0,5.8,5.0,5.333333333333333,5.2,1.0,7.428571428571428,10.0,7.0,7.300000000000001,3.5,3.25,3.25,4.0,3.25
1.0,45-54,3.0,3.0,5.999999999999999,1.0,5.0,5.500000000000001,7.0,3.25,1.0,1.0,5.999999999999999,6.6,7.0,1.0,1.0,6.3999999999999995,5.75,9.0,7.0,7.75,8.2,10.0,4.6,10.0,2.8,10.0,1.0,8.2,2.8,6.0,1.0,8.615384615384615,1.0,1.0,4.75,2.2857142857142856,7.75,10.0,3.25,10.0,7.0,10.0,3.0,7.0,1.5999999999999999,5.5,6.666666666666667,3.4,1.0,7.428571428571428,10.0,4.0,7.75,4.0,1.0,1.0,1.0,6.25
2.0,65+,1.0,3.0,3.0,5.0,4.0,1.0,7.0,5.5,4.0,1.0,5.0,4.0,4.0,5.5,1.0,7.975,7.5,5.5,1.0,1.0,10.0,5.5,4.6,10.0,10.0,10.0,4.0,2.8,1.0,5.0,1.0,9.307692307692307,2.125,1.0,5.5,1.0,7.75,3.25,1.0,10.0,7.0,10.0,2.6,5.5,1.0,7.5,8.333333333333334,3.4,1.0,4.857142857142858,10.0,1.0,5.499999999999999,1.0,4.0,4.0,1.0,2.5
2.0,25-34,5.0,3.0,5.999999999999999,4.0,7.0,1.0,4.0,5.5,4.0,1.0,4.0,6.3999999999999995,4.0,1.0,1.0,6.625,5.25,5.5,1.0,1.0,10.0,10.0,9.1,10.0,6.3999999999999995,10.0,1.0,10.0,8.2,5.333333333333333,1.0,10.0,1.0,1.0,5.5,3.571428571428571,3.25,7.75,5.5,10.0,1.0,10.0,2.0,10.0,5.8,5.0,5.666666666666668,3.6,1.0,10.0,10.0,5.5,7.75,2.0,1.0,1.0,1.0,7.75
1.0,25-34,5.0,3.0,4.0,6.0,7.75,1.0,7.0,5.5,1.0,1.4864864864864864,5.999999999999999,5.8,5.285714285714285,10.0,4.0,7.5249999999999995,6.5,7.300000000000001,3.0,1.0,8.2,10.0,9.1,10.0,2.8,10.0,1.0,8.2,2.8,4.0,6.3999999999999995,8.615384615384615,2.125,1.0,7.0,2.2857142857142856,10.0,3.25,6.625,10.0,7.0,10.0,2.6,10.0,4.6,4.0,7.333333333333334,3.2,1.0,7.428571428571428,10.0,4.0,6.85,1.75,1.75,1.75,1.0,3.25
2.0,45-54,3.0,3.0,4.0,3.0,6.25,1.0,1.0,5.5,4.0,1.4864864864864864,5.0,5.999999999999999,7.0,1.0,1.0,6.625,6.25,8.5,1.0,5.5,8.2,5.5,6.3999999999999995,10.0,2.8,10.0,1.0,8.2,1.0,5.0,1.0,9.307692307692307,3.25,1.0,6.25,2.2857142857142856,10.0,4.375,5.5,7.0,7.0,10.0,2.4,7.0,2.8,7.0,5.333333333333333,4.2,1.0,6.142857142857142,10.0,5.5,7.300000000000001,2.5,1.75,2.5,4.0,5.5
2.0,65+,1.0,3.0,4.0,3.0,3.25,1.0,4.0,3.25,4.0,2.7027027027027026,5.5,6.3999999999999995,3.25,1.0,1.0,7.075,5.25,4.6000000000000005,1.0,3.25,8.2,5.5,5.5,10.0,4.6,10.0,1.0,2.8,2.8,4.666666666666667,1.0,6.538461538461538,3.25,1.0,6.25,2.2857142857142856,10.0,1.0,5.5,10.0,7.0,1.0,2.4,7.0,1.0,6.0,7.666666666666667,2.6,1.0,8.714285714285715,10.0,1.0,7.300000000000001,2.25,1.75,3.25,1.0,2.5
1.0,65+,5.0,4.0,1.0,4.0,5.5,1.0,7.0,5.5,1.0,1.0,5.999999999999999,7.0,4.857142857142857,1.0,7.0,6.175,2.75,6.1000000000000005,4.0,3.25,8.2,5.5,8.2,1.0,6.3999999999999995,10.0,1.0,8.2,1.0,4.666666666666667,2.8,10.0,5.5,5.5,6.25,1.0,1.0,1.0,6.625,7.0,1.0,10.0,2.4,7.0,3.4000000000000004,5.0,8.0,2.6,1.0,4.857142857142858,10.0,8.5,5.95,1.0,2.5,3.25,1.0,3.25
1.0,45-54,5.0,4.0,7.0,3.0,7.0,1.0,7.0,5.5,4.0,2.945945945945946,3.0,5.8,6.3999999999999995,10.0,1.0,4.375,4.5,6.1000000000000005,5.0,3.25,8.2,10.0,6.3999999999999995,10.0,2.8,8.2,1.0,8.2,2.8,5.666666666666668,1.0,5.673076923076923,5.5,5.5,5.5,1.0,7.75,7.75,5.5,10.0,1.0,10.0,2.6,8.5,5.8,3.5,6.666666666666667,6.2,1.0,8.714285714285715,5.5,7.0,6.85,3.0,2.5,3.25,2.5,4.75
2.0,55-64,4.0,4.0,5.0,3.0,7.0,1.0,4.0,3.25,7.0,2.4594594594594597,4.0,4.8,4.0,1.0,1.0,7.3,6.0,7.0,8.0,3.25,2.8,5.5,8.2,10.0,8.2,6.3999999999999995,1.0,10.0,2.8,6.0,1.0,5.846153846153846,5.5,3.25,6.25,1.0,10.0,7.75,5.5,10.0,7.0,10.0,2.2,7.0,1.5999999999999999,3.5,8.0,4.0,1.0,6.142857142857142,10.0,8.5,8.2,1.75,3.25,3.25,1.0,4.75
1.0,65+,3.0,4.0,5.0,3.0,7.0,2.125,7.0,5.5,1.0,1.0,4.0,4.8,5.999999999999999,1.0,4.0,8.425,4.5,8.2,1.0,3.25,8.2,10.0,6.3999999999999995,10.0,2.8,10.0,1.0,8.2,2.8,3.6666666666666665,1.0,10.0,1.0,1.0,6.25,2.2857142857142856,10.0,3.25,2.125,7.0,1.0,10.0,2.2,7.0,8.799999999999999,3.5,7.333333333333334,3.8,1.0,7.428571428571428,10.0,1.0,8.649999999999999,2.5,1.0,1.0,2.5,3.25
1.0,35-44,5.0,4.0,7.0,1.0,5.5,1.0,4.0,7.75,1.0,1.0,1.9999999999999998,6.799999999999999,7.0,1.0,7.0,4.6,5.25,6.1000000000000005,7.0,3.25,8.2,5.5,7.3,10.0,2.8,10.0,1.0,8.2,2.8,3.6666666666666665,1.0,10.0,5.5,3.25,7.0,2.2857142857142856,1.0,3.25,3.25,10.0,1.0,10.0,2.4,7.0,8.799999999999999,1.0,4.666666666666667,5.0,1.0,10.0,5.5,7.0,7.75,2.75,4.0,4.0,4.0,7.75
1.0,19-24,5.0,4.0,1.0,2.0,4.75,3.2500000000000004,4.0,5.5,4.0,3.432432432432432,5.0,4.4,4.0,1.0,1.0,2.8,4.25,7.6000000000000005,1.0,1.0,8.2,5.5,7.3,10.0,6.3999999999999995,10.0,1.0,10.0,10.0,2.3333333333333335,1.0,5.846153846153846,1.0,1.0,7.0,1.0,10.0,3.25,4.375,10.0,4.0,5.5,2.4,7.0,8.799999999999999,5.0,6.333333333333333,2.6,1.0,8.714285714285715,10.0,1.0,6.85,1.5,1.0,1.0,5.5,3.25
2.0,55-64,2.0,4.0,7.0,3.0,7.0,1.0,7.0,5.5,1.0,1.972972972972973,4.0,4.6000000000000005,6.142857142857143,1.0,1.0,5.95,5.25,5.199999999999999,1.0,3.25,2.8,10.0,6.3999999999999995,10.0,8.2,10.0,1.0,2.8,2.8,2.3333333333333335,1.0,8.615384615384615,3.25,1.0,8.5,2.2857142857142856,7.75,5.5,10.0,10.0,7.0,10.0,2.4,7.0,1.0,3.0,8.666666666666666,1.2,1.0,7.428571428571428,10.0,4.0,7.75,1.75,1.75,3.25,1.0,4.75
2.0,45-54,5.0,4.0,3.0,2.0,6.25,2.125,7.0,5.5,4.0,1.2432432432432432,1.9999999999999998,6.2,1.4285714285714284,1.0,7.0,7.75,6.25,7.300000000000001,4.0,7.75,10.0,5.5,9.1,10.0,8.2,10.0,1.0,8.2,8.2,7.333333333333334,1.0,10.0,2.125,1.0,7.0,2.2857142857142856,1.0,1.0,3.25,4.0,1.0,10.0,2.4,10.0,8.2,4.5,5.666666666666668,6.2,10.0,10.0,10.0,8.5,7.75,1.0,2.5,7.75,4.0,7.75
2.0,45-54,4.0,4.0,7.0,4.0,4.0,1.0,7.0,3.25,4.0,2.7027027027027026,5.0,5.4,4.0,1.0,1.0,6.3999999999999995,5.75,6.3999999999999995,5.999999999999999,3.25,8.2,5.5,4.6,10.0,6.3999999999999995,10.0,4.0,8.2,2.8,5.333333333333333,1.0,10.0,1.0,1.0,7.0,1.0,5.5,5.5,5.5,7.0,7.0,10.0,2.8,7.0,10.0,6.5,7.333333333333334,3.4,1.0,8.714285714285715,1.0,4.0,6.3999999999999995,2.5,1.0,1.0,2.5,5.5
2.0,65+,1.0,4.0,7.0,4.0,8.5,1.0,1.0,5.5,4.0,3.432432432432432,4.0,5.4,7.428571428571429,1.0,1.0,6.625,6.25,5.5,1.0,3.25,8.2,10.0,6.3999999999999995,10.0,4.6,10.0,1.0,8.2,2.8,3.0,6.3999999999999995,10.0,1.0,1.0,4.75,2.2857142857142856,,1.0,2.125,10.0,7.0,10.0,2.2,7.0,2.8,4.5,6.666666666666667,3.2,1.0,6.142857142857142,10.0,1.0,7.300000000000001,3.25,1.0,1.0,2.5,3.25
2.0,45-54,2.0,4.0,5.999999999999999,7.0,4.0,1.0,7.0,3.25,7.0,2.4594594594594597,4.0,7.200000000000001,7.857142857142857,1.0,1.0,8.65,6.25,4.300000000000001,1.9999999999999998,7.75,8.2,10.0,6.3999999999999995,10.0,6.3999999999999995,10.0,1.0,2.8,2.8,4.333333333333333,1.0,8.615384615384615,3.25,1.0,7.75,1.0,7.75,1.0,5.5,10.0,1.0,5.5,2.8,7.0,7.0,7.5,8.0,3.4,1.0,10.0,10.0,4.0,8.2,2.0,6.25,6.25,5.5,4.75
2.0,25-34,3.0,4.0,10.0,2.0,7.0,7.75,7.0,5.5,1.0,1.0,4.0,4.0,4.0,1.0,4.0,9.1,8.25,8.5,1.0,3.25,8.2,10.0,10.0,1.0,6.3999999999999995,10.0,1.0,8.2,8.2,3.6666666666666665,4.6,7.9230769230769225,3.25,1.0,4.0,2.2857142857142856,5.5,1.0,2.125,7.0,4.0,10.0,2.6,7.0,6.3999999999999995,3.5,9.0,2.6,1.0,8.714285714285715,10.0,1.0,6.3999999999999995,1.0,1.0,1.0,2.5,6.25
2.0,25-34,5.0,4.0,5.0,5.0,,1.0,7.0,5.5,1.0,5.864864864864864,5.999999999999999,3.6,4.0,1.0,1.0,4.375,5.75,10.0,7.0,10.0,2.8,1.0,10.0,10.0,8.2,10.0,1.0,10.0,2.8,5.0,1.0,10.0,1.0,1.0,3.25,6.142857142857142,3.25,5.5,3.25,7.0,7.0,5.5,2.4,10.0,8.799999999999999,5.0,5.0,5.0,1.0,10.0,5.5,5.5,5.05,1.0,1.0,1.0,2.5,4.75
2.0,55-64,3.0,4.0,7.0,3.0,7.0,1.0,7.0,3.25,4.0,1.7297297297297298,3.0,5.285714285714285,3.5714285714285716,1.0,1.0,6.175,5.0,8.8,4.0,3.25,8.2,5.5,6.3999999999999995,10.0,8.2,10.0,1.0,8.2,8.2,4.666666666666667,1.0,10.0,1.0,1.0,7.0,1.0,5.5,1.0,4.375,10.0,7.0,10.0,1.8,7.0,4.6,4.0,7.0,4.4,1.0,10.0,1.0,7.0,7.75,2.5,1.0,1.0,1.0,3.25
2.0,65+,3.0,4.0,4.0,1.0,,3.2500000000000004,4.0,5.5,7.0,3.432432432432432,4.0,3.6666666666666665,,1.0,1.0,4.6,5.25,7.300000000000001,5.0,3.25,2.8,5.5,5.5,10.0,2.8,10.0,1.0,2.8,2.8,2.0,1.0,10.0,1.0,1.0,4.0,2.2857142857142856,10.0,1.0,1.0,10.0,1.0,5.5,2.8,7.0,5.2,5.0,6.333333333333333,2.0,1.0,6.142857142857142,10.0,5.5,4.15,2.0,1.0,1.0,4.0,3.25
1.0,25-34,3.0,4.0,1.0,2.0,8.5,1.0,4.0,5.5,4.0,1.0,5.0,4.4,4.0,1.0,4.0,7.3,7.75,5.8,7.0,3.25,8.2,5.5,9.1,10.0,8.2,10.0,1.0,8.2,8.2,2.6666666666666665,1.0,10.0,1.0,1.0,5.5,2.2857142857142856,3.25,3.25,6.625,10.0,1.0,10.0,1.6,10.0,8.2,3.0,6.666666666666667,7.2,1.0,10.0,1.0,5.5,5.499999999999999,2.0,1.0,1.0,4.0,3.25
1.0,55-64,3.0,4.0,7.0,7.0,8.5,1.0,7.0,3.25,4.0,2.4594594594594597,1.9999999999999998,4.0,1.0,1.0,7.0,9.1,5.25,6.699999999999999,4.0,3.25,8.2,10.0,5.5,10.0,4.6,10.0,1.0,8.2,2.8,5.666666666666668,1.0,10.0,7.75,5.5,7.0,2.2857142857142856,3.25,3.25,8.875,10.0,4.0,10.0,2.4,5.5,2.8,3.0,8.333333333333334,5.0,1.0,7.428571428571428,10.0,4.0,4.15,3.75,8.5,10.0,1.0,4.75
2.0,19-24,5.0,4.0,4.0,2.0,5.5,2.125,4.0,5.5,4.0,2.216216216216216,8.0,5.999999999999999,5.285714285714285,1.0,4.0,6.175,5.5,4.0,4.0,5.5,8.2,5.5,9.1,10.0,4.6,10.0,1.0,10.0,1.0,6.0,1.0,8.615384615384615,1.0,1.0,4.75,2.2857142857142856,5.5,1.0,1.0,7.0,4.0,10.0,2.0,10.0,7.0,8.5,5.333333333333333,5.4,1.0,7.428571428571428,1.0,5.5,7.300000000000001,1.75,1.0,1.0,2.5,4.0
2.0,65+,2.0,4.0,3.0,3.0,7.0,5.500000000000001,4.0,5.5,7.0,2.4594594594594597,4.0,4.4,4.0,1.0,1.0,5.5,5.25,5.8,1.0,3.25,8.2,10.0,3.6999999999999997,10.0,8.2,6.3999999999999995,1.0,2.8,2.8,3.6666666666666665,1.0,6.538461538461538,1.0,1.0,7.0,1.0,10.0,5.5,4.375,10.0,7.0,10.0,2.2,7.0,3.4000000000000004,6.5,8.0,3.6,1.0,8.714285714285715,10.0,4.0,7.75,2.25,4.75,4.75,1.0,3.25
2.0,55-64,1.0,4.0,5.999999999999999,4.0,4.75,1.0,7.0,3.25,4.0,3.9189189189189184,5.0,5.4,4.0,1.0,4.0,6.3999999999999995,4.75,5.199999999999999,5.0,1.0,8.2,10.0,3.6999999999999997,10.0,8.2,10.0,1.0,2.8,1.0,3.333333333333334,1.0,3.76923076923077,6.625,3.25,6.25,1.0,7.75,7.75,5.5,4.0,7.0,10.0,3.2,10.0,4.0,4.0,7.666666666666667,4.4,1.0,8.714285714285715,10.0,8.5,9.1,3.75,2.5,4.0,1.0,1.7499999999999998
2.0,25-34,5.0,4.0,8.0,2.0,5.5,1.0,4.0,5.5,4.0,1.4864864864864864,5.999999999999999,5.999999999999999,7.0,1.0,1.0,6.8500000000000005,5.5,5.199999999999999,1.0,3.25,2.8,10.0,7.3,10.0,8.2,8.2,1.0,2.8,2.8,5.0,1.0,6.538461538461538,3.25,1.0,4.75,2.2857142857142856,7.75,1.0,4.375,10.0,7.0,10.0,2.4,8.5,5.2,3.0,7.0,2.8,1.0,8.714285714285715,1.0,1.0,6.85,2.0,1.0,1.0,1.0,1.7499999999999998
1.0,65+,3.0,4.0,1.0,4.0,6.25,2.125,4.0,5.5,7.0,4.648648648648648,3.0,4.200000000000001,4.0,10.0,4.0,7.075,4.75,5.8,5.0,7.75,2.8,10.0,6.3999999999999995,10.0,6.3999999999999995,10.0,1.0,8.2,1.0,7.0,2.8,8.615384615384615,6.625,1.0,5.5,2.2857142857142856,5.5,5.5,2.125,10.0,1.0,5.5,2.6,7.0,7.6000000000000005,4.0,6.666666666666667,5.0,1.0,10.0,5.5,8.5,5.499999999999999,5.75,1.0,3.25,1.0,3.25
1.0,45-54,2.0,4.0,3.0,2.0,5.5,4.375,4.0,5.5,7.0,5.378378378378377,5.999999999999999,6.6,7.0,5.5,1.0,7.075,2.5,6.1000000000000005,1.9999999999999998,3.25,8.2,5.5,5.5,1.0,6.3999999999999995,10.0,4.0,8.2,8.2,2.0,1.0,4.461538461538462,1.0,1.0,4.75,3.571428571428571,10.0,5.5,1.0,4.0,1.0,5.5,2.6,7.0,4.0,7.0,5.666666666666668,1.6,1.0,6.142857142857142,10.0,2.5,5.499999999999999,4.5,1.0,1.0,1.0,3.25
2.0,25-34,5.0,4.0,4.0,2.0,7.75,3.2500000000000004,7.0,3.25,4.0,1.972972972972973,4.0,5.199999999999999,3.1428571428571423,1.0,4.0,6.175,5.75,4.6000000000000005,5.0,3.25,2.8,1.0,10.0,10.0,6.3999999999999995,10.0,1.0,10.0,2.8,9.333333333333334,2.8,10.0,5.5,3.25,5.5,2.2857142857142856,3.25,3.25,4.375,7.0,4.0,10.0,1.0,10.0,8.2,1.0,7.666666666666667,7.8,1.0,8.714285714285715,5.5,10.0,8.649999999999999,3.25,1.75,2.5,5.5,4.75
2.0,0-18,3.0,4.0,7.0,2.0,5.5,1.0,7.0,3.25,7.0,1.7297297297297298,3.0,4.6000000000000005,4.428571428571429,1.0,4.0,7.75,5.0,5.8,5.0,3.25,10.0,5.5,10.0,10.0,6.3999999999999995,10.0,4.0,10.0,2.8,3.6666666666666665,4.6,9.307692307692307,2.125,5.5,7.75,2.2857142857142856,5.5,2.125,4.375,10.0,4.0,10.0,1.8,10.0,9.4,5.0,7.666666666666667,4.2,1.0,8.714285714285715,1.0,5.5,7.300000000000001,1.75,1.0,2.5,10.0,7.0
2.0,45-54,5.0,4.0,5.0,2.0,5.5,1.0,7.0,5.5,4.0,3.432432432432432,4.0,4.6000000000000005,4.0,1.0,4.0,7.75,5.25,7.0,7.0,5.5,8.2,5.5,7.3,10.0,6.3999999999999995,10.0,1.0,10.0,2.8,5.333333333333333,1.0,10.0,1.0,1.0,7.0,2.2857142857142856,4.375,4.375,6.625,10.0,1.0,10.0,1.6,8.5,5.8,3.0,7.666666666666667,4.6,1.0,10.0,1.0,7.0,8.2,2.5,2.5,2.5,1.0,5.5
2.0,35-44,4.0,4.0,5.999999999999999,4.0,6.25,2.125,4.0,5.5,7.0,3.9189189189189184,5.0,7.8,4.428571428571429,1.0,1.0,5.95,5.75,5.199999999999999,5.999999999999999,3.25,8.2,5.5,6.3999999999999995,10.0,6.3999999999999995,8.2,1.0,8.2,2.8,4.333333333333333,1.0,6.538461538461538,3.25,1.0,4.75,1.0,5.5,5.5,3.25,7.0,4.0,10.0,2.0,7.0,7.6000000000000005,4.0,5.0,4.8,1.0,10.0,10.0,4.0,6.85,2.25,3.25,3.25,5.5,6.25
1.0,19-24,5.0,4.0,1.9999999999999998,2.0,7.0,1.0,10.0,3.25,4.0,1.4864864864864864,1.0,4.200000000000001,4.0,1.0,4.0,3.25,4.75,7.300000000000001,5.999999999999999,3.25,10.0,5.5,8.2,10.0,10.0,10.0,1.0,10.0,8.2,4.666666666666667,1.0,10.0,3.25,3.25,7.75,2.2857142857142856,6.625,1.0,4.375,7.0,4.0,10.0,3.0,7.0,1.5999999999999999,2.0,8.333333333333334,5.8,1.0,10.0,10.0,5.5,7.300000000000001,1.0,1.75,4.0,5.5,2.5
2.0,35-44,5.0,4.0,7.0,5.0,5.5,1.0,10.0,3.25,4.0,1.0,4.0,5.999999999999999,4.428571428571429,1.0,7.0,5.5,3.0,5.5,10.0,1.0,10.0,5.5,10.0,1.0,8.2,10.0,1.0,10.0,2.8,5.333333333333333,1.0,9.307692307692307,4.375,3.25,6.25,2.2857142857142856,3.25,3.25,7.75,10.0,7.0,10.0,2.8,7.0,3.4000000000000004,1.0,10.0,5.2,1.0,8.714285714285715,10.0,4.0,9.1,2.0,3.25,4.0,1.0,4.75
1.0,35-44,4.0,4.0,3.0,3.0,6.25,1.0,7.0,5.5,4.0,1.2432432432432432,4.0,4.8,4.0,1.0,4.0,7.3,4.5,7.0,7.0,5.5,8.2,5.5,6.3999999999999995,10.0,4.6,10.0,4.0,8.2,1.0,6.0,1.0,9.307692307692307,3.25,3.25,7.0,1.0,10.0,2.125,5.5,10.0,4.0,10.0,1.8,7.0,8.799999999999999,3.0,9.333333333333334,5.0,1.0,8.714285714285715,10.0,2.5,8.2,3.5,4.75,4.75,2.5,5.5
2.0,45-54,3.0,4.0,8.0,5.0,6.25,1.0,4.0,3.25,10.0,1.0,4.0,5.8,4.857142857142857,1.0,4.0,9.325000000000001,5.25,6.3999999999999995,5.999999999999999,3.25,8.2,10.0,6.3999999999999995,10.0,4.6,8.2,4.0,8.2,1.0,4.333333333333333,4.6,8.615384615384615,4.375,3.25,6.25,2.2857142857142856,5.5,1.0,6.625,10.0,1.0,10.0,2.8,5.5,4.0,1.0,9.333333333333334,5.0,1.0,8.714285714285715,10.0,7.0,7.75,1.5,2.5,4.0,1.0,4.75
1.0,55-64,5.0,4.0,5.999999999999999,1.0,7.75,1.0,10.0,5.5,1.0,1.0,1.9999999999999998,3.8,4.0,1.0,1.0,7.075,6.75,7.8999999999999995,10.0,3.25,8.2,1.0,6.3999999999999995,10.0,10.0,10.0,1.0,8.2,2.8,6.0,10.0,10.0,10.0,10.0,7.75,1.0,1.0,1.0,6.625,7.0,4.0,10.0,2.8,7.0,4.6,4.5,7.333333333333334,5.0,1.0,8.714285714285715,10.0,10.0,6.85,1.0,3.25,4.0,1.0,4.75
1.0,45-54,5.0,4.0,7.0,1.0,8.5,1.0,10.0,3.25,1.0,1.2432432432432432,3.0,4.8,4.857142857142857,1.0,7.0,8.65,5.75,9.1,5.999999999999999,7.75,8.2,1.0,6.3999999999999995,10.0,6.3999999999999995,10.0,1.0,8.2,8.2,6.333333333333333,6.3999999999999995,10.0,1.0,3.25,4.75,2.2857142857142856,5.5,1.0,7.75,1.0,7.0,5.5,2.2,7.0,7.6000000000000005,1.0,8.333333333333334,7.2,1.0,10.0,1.0,5.5,4.6,1.0,2.5,2.5,1.0,6.25
1.0,0-18,5.0,4.0,7.0,3.0,5.5,1.0,10.0,5.5,1.0,1.972972972972973,4.0,4.8,4.0,5.5,1.0,6.3999999999999995,5.0,4.0,3.0,3.25,8.2,5.5,6.3999999999999995,10.0,2.8,10.0,1.0,8.2,8.2,5.666666666666668,1.0,10.0,1.0,1.0,6.25,2.2857142857142856,3.25,3.25,4.375,7.0,4.0,10.0,2.4,5.5,5.2,5.0,6.333333333333333,3.4,1.0,10.0,10.0,4.0,6.85,2.0,3.25,4.0,10.0,4.75
2.0,19-24,5.0,4.0,3.0,1.0,10.0,1.0,10.0,5.5,1.0,1.0,5.999999999999999,7.0,4.857142857142857,1.0,7.0,6.175,4.75,2.8000000000000003,7.0,3.25,10.0,5.5,8.2,10.0,4.6,10.0,4.0,8.2,1.0,8.666666666666666,2.8,10.0,2.125,3.25,7.75,1.0,4.375,4.375,4.375,4.0,1.0,10.0,2.0,10.0,5.8,1.5,7.0,6.799999999999999,1.0,10.0,1.0,4.0,7.75,1.0,1.0,1.75,1.0,9.25
2.0,45-54,4.0,4.0,5.999999999999999,3.0,5.5,2.125,10.0,5.5,1.0,1.0,5.0,5.8,5.285714285714285,1.0,1.0,7.975,5.0,5.199999999999999,7.0,5.5,8.2,5.5,5.5,10.0,6.3999999999999995,10.0,1.0,8.2,2.8,3.333333333333334,1.0,9.307692307692307,3.25,3.25,6.25,3.571428571428571,6.625,2.125,4.375,10.0,7.0,10.0,2.2,7.0,6.3999999999999995,5.0,6.666666666666667,3.2,1.0,7.428571428571428,1.0,4.0,6.85,1.5,2.5,2.5,1.0,4.75
